loc_name,dc_city,division_name,dept_name,family_name,class_name,item,item_desc,av_cost,min_stock,max_stock,in_transit_qty,default_wh,tabc,item_status,rtv_nrtv,stock_on_hand,total_soh,total_value,date,family_name
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Ketchup,102062068,VEEBA KETCHUP CHEFS SPECIAL 900G,80.36,2,2,0,121,,ACTIVE,NRTV,2,2,160.72,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Dessert,100120794,Weikfield Custard Powder Butterscotch 75 Gm,15.2034,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Soup,100100145,Knorr Hong Kong Manchow Soup 46g.,50.3644,18,18,0,121,,ACTIVE,NRTV,12,12,604.3728,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cakes and Pastry,Cake,101816340,More Fresh Choco Chips Muffin 6pc 180 gm Pack,24.7615,6,6,0,121,,ACTIVE,NRTV,5,5,123.8075,2023-03-13,Cakes and Pastry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,100175479,Daadis Chilly Kothmir Khakhra 180 gm,57.1429,2,2,0,121,,ACTIVE,NRTV,5,5,285.7145,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Crisp Corn Snack,102100738,Act II Instant Popcorn- Sour cream n cheese 50.0 gm Pack,12.6045,,,0,121,,ACTIVE,,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Organics,Organic Food,100082203,24 Mantra Organic Chana Brown 500 gm,57.9048,0,0,0,121,,ACTIVE,NRTV,4,4,231.6192,2023-03-13,Organics
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Health Mix,Value Added Drink,100096617,Protinex Vanilla 400 gm Tin,456.6208,0,0,0,121,,ACTIVE,RTV,2,2,913.2416,2023-03-13,Health Mix
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,DIY & Auto Accessories,Electricity,Electrical Accessories,102020270,YTI Cute Extension Cord . nos Box,90,0,0,0,121,,ACTIVE,NRTV,2,2,180,2023-03-13,Electricity
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Shampoo,102110643,Meera Enrich Shampoo Saffron 300 ml Bottle,248.3735,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Infant & Children's Apparel,Boys Wear (2-8 years),Boys T-shirt (2-6 years),102110193,Taparia Impex BOY 2to8 T-SHIRT RN HS ASSORTED SZ 8Y nos Pack,110,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Boys Wear (2-8 years)
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Accessories,Bottles,101056155,More Essentials PP Bottle Drink/Splash 500ml,20,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Accessories
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,102108879,The Man Co. TMC BLACK BOLD BODY SPRAY 1 nos Can,137.161,0,0,0,121,,ACTIVE,,4,4,548.644,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,101766799,Colgate Advanced Charcoal Clean Toothpaste 120 gm,106.678,6,6,0,121,,ACTIVE,NRTV,7,7,746.746,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Baby,Baby Diaper,102110410,Luvlap LuvLap Baby Diaper 72s M nos Blister Pk,499.29,0,0,0,121,,ACTIVE,,1,1,499.29,2023-03-13,Baby
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Beauty,Beauty Accessory,100001892,VEGA GROOMING COMB (LARGE) 1299,52.2321,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Beauty
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,102109011,Too Yumm Rings 70 gm Pouch,37.0536,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,100074428,Chandrika Ayurvedic Gel Bar 3X 125 Gm Multi Pk,174.839,3,3,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Fruit,Seasonal,100175641,APPLE KASHMIR KG,75,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Fruit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,100023908,Himalaya Intensive Body Lotion Cocoa Butter 400 ml Bottle,195.7627,0,0,0,121,,ACTIVE,NRTV,2,2,391.5254,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Fruit,Seasonal,100136651,Grapes Sonaka Seedless Punnet Pked,65,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Fruit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Indian Confectionery and Sweet,102118304,Sagar Namkeen Till Chikki 100 gm Pouch,16.1905,2,2,0,121,,ACTIVE,,1,1,16.1905,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Others,Non Trading,Marketing,Marketing,100596801,June Coupon Booklet 10.33,0.02,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Marketing
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Baby,Baby Diaper,100001748,Pampers Active Baby New Baby 24s.,278.4214,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Baby
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cracker,101959648,Kopiko Coffy Joy 90 gm Box,29.661,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Paper and Tissue-HC,Facial Tissue,101828275,Tulips Summer Fresh Refreshing Wet Wipes 20 nos Pouch,16.2712,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Paper and Tissue-HC
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,102024787,Himalaya TP Ayurveda 80 gm Box,39.1525,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Shampoo,100006761,Dove Hairfall Rescue Shampoo 80 ml.,48.8468,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Home Upkeep,Cleaning Accessories,100002400,Scotch Brite Squeegee,265.9702,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Home Upkeep
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Infant & Children's Apparel,Infant Care,Hygiene,101891023,J.B.MANUFACTUIRNG CO. Nail Clipper 1 nos Blister Pk,32.9155,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Infant Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,100213115,Tong Garden Party Snack Pouch 500 Gm,180.012,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Brush,100009248,Pepsodent Flexi Action Toothbrush Medium PO1.,18.331,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,UHT Fresh Cream,101859693,Amul Basundi Kesar Elaichi 250 ml Tetra Pk,41.8095,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,100076595,Bio Morning Nectar Flawless Skin Moisturizer 190ml,176.5,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Accessories,Bottles,100769133,Assorted Kids Insulated Sipper - IB YSU 655,103.1395,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Accessories
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Liquid Hand Soap,100047850,Lifebuoy Hand Sanitizer 50ml,17.67,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Utensil Cleaner,101866400,Protekt Germ protection dishwash 500 ml Bottle,69.3146,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Insecticide / Repellant,Fly Insecticide / Repellant,101224010,Good Knight Active Refill 45 ml Pack of 3,138.8291,27,27,0,121,,ACTIVE,NRTV,22,22,3054.2402,2023-03-13,Insecticide / Repellant
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Jelly and Pudding,100828834,4FruitzAssorted Pudding Jelly300 g Pouch,46.8644,5,5,0,121,,ACTIVE,NRTV,6,6,281.1864,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,Regular Exotics,100150799,BABY CORN PEELED PKD EA,54,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,101629758,Ponds White Beauty Spotless Fairness 150 gm Box,154.79,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Vegetables,POT,100137901,BOM-TOMATO HYBRID KG,10,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Vegetables
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,101048214,NiveaCream Aloe Soft 200 gm Tub,200.178,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,100815057,Beverly HillsClub Gold Deo - No.1 - Mustang175 ml Can,144.4916,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,100090202,RK Petals SS Lemon Squeezer,89.08,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Functional Drink,Health Drink,100181079,Dabur Glucose D 1kg jar,148.662,0,0,0,121,,ACTIVE,NRTV,1,1,148.662,2023-03-13,Functional Drink
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Luggage,Luggage,Travel Accessories,101891019,Ecosac Vegetable Bag 1 nos Pouch,55,,,0,121,,ACTIVE,RTV,4,4,220,2023-03-13,Luggage
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Long Life Dairy,UHT Lassi,100160100,Amul Lassi Rose 250 Ml,18.8,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Long Life Dairy
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Home Needs & Home Upkeep,Kitchen Implement,Kitchen,101084269,More EssentialsWhisk1 nos Blister Pk,55.8,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Kitchen Implement
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Jam and Spread,Honey,100368806,Apis Himalaya Honey 1 kg(1+1) Bottle,390.3778,2,2,0,121,,ACTIVE,RTV,1,1,390.3778,2023-03-13,Jam and Spread
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,101504208,Lux Camellia and Aloe Vera 100 gm Pack,23.6529,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Dry Fruits,100109384,More. Choice Cashew (Kaju) Palasa Whole 200 gm,136.022,9,9,0,121,,ACTIVE,NRTV,5,5,680.11,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Pulses,Major Pulses,101206027,3 S Urad Whole White 1 Kg,104.1153,9,9,0,121,,ACTIVE,NRTV,4,4,416.4612,2023-03-13,Pulses
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Ketchup,100063232,Kissan Tomato Ketchup Fresh 130 Gm,11.5637,15,15,0,121,,ACTIVE,NRTV,9,9,104.0733,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Culinary,Pickle and Chutney,101651119,DU-Apis Apis Lime Pickle 500 gm Pet Bottle,36.3393,,,0,121,,PURCHASE BLOCKED,NRTV,0,0,0,2023-03-13,Culinary
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,102097707,Fogg Fogg One Champion Body Spray 120 ml 120 ml Can,136.6526,3,4,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Facial Cleanser,100023941,Himalaya Purifying Neem Foaming Facewash 150 Ml,153.0454,2,2,0,121,,ACTIVE,NRTV,4,4,612.1816,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Shampoo,100017010,H&S Shampoo Anti Hair fall 650 Ml,507.3966,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Cakes and Pastry,Cake,101808831,Bauli Brownie 48 Gm Pack,13.3898,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Cakes and Pastry
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Crisp Corn Snack,102100702,Act II Microwave Popcorn- Butter Garlic 36.0 gm Pack,21.01,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Car Care,100043147,Ambi Pur Car Lavender Spa Refill 7.5 Ml,137.7019,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Breakfast Cereal,Cereal with Flavour,100017133,Kelloggs Chocos 375 Gm Box,141.4843,4,4,0,121,,ACTIVE,NRTV,1,1,141.4843,2023-03-13,Breakfast Cereal
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Leisure,Stationery,Marking Instruments,100616700,Kokuyo Camlin Whiteboard Marker 2 Pcs Blister Pack,26.5892,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Stationery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Beverages,Functional Drink,Health Drink,102104476,Red Bull The Green Edition-Dragon Fruit Flavour 250 ml Can,71.4286,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Functional Drink
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Baby,Baby Diaper,100043699,Mamy Poko Pants M 36/40,356.4357,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Baby
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Hair Oil,100057645,Dabur Amla Hair Oil 180 ml,65.0898,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,Staples,Cereals & Pulses,Pulses,Major Pulses,101205969,3 S Urad Dal 1 Kg,97.7638,0,0,0,121,,ACTIVE,NRTV,2,2,195.5276,2023-03-13,Pulses
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Oral Care,Tooth Paste,102109713,Colgate Max Fresh Colgate MaxFresh Charcoal 130g Charcoal 1 nos Box,98.26,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Oral Care
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Fruit,Regular,100152386,PINEAPPLE EA (KING) EA,63.9011,,,0,121,,ACTIVE,NRTV,-1,-1,-63.9011,2023-03-13,Fruit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,100076771,Vijaya Durga Masala Papads 200,35.75,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,101332159,Cadbury Oreo Dipped 150 gm,53.1229,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Leisure,Stationery,Writing Materials,102113675,Cello Butterflow Classic Ball pen Blue  3pcs Blister,32.5424,0,0,0,121,,ACTIVE,,0,0,0,2023-03-13,Stationery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Deodorants and Talcs,Men Deodorant,100148026,Denver Mens Deo Original 150 ml Can,114.6779,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Deodorants and Talcs
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Floor Care,100103082,Lizol Disinfectant Floor Cleaner Citrus 500 Ml Bottle,83.05,17,17,0,121,,ACTIVE,NRTV,6,6,498.3,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,100042563,Haldiram Nagpur Pancharatan Mixture 150 Gm,56.7857,5,5,0,121,,ACTIVE,NRTV,4,4,227.1428,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Fresh,Seafood & Meat,Poultry,Chilled Poultry,101824223,Chicken Breast Boneless 400G,125.3,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Poultry
SM Vijayawada NBS Ongole,Vijayawada,General Merchandise,Leisure,Stationery,Glue and Adhesive,100158771,3M Post-It Notesclrs3X3X100,40.772,4,4,0,121,,ACTIVE,NRTV,1,1,40.772,2023-03-13,Stationery
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100095941,More. Choice Mustard (Sarson) Small 100 gm.,8.4716,2,2,0,121,,ACTIVE,NRTV,8,8,67.7728,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Hair Care,Hair Oil,100358138,Kesh King Hair Oil Ayurvedic 100 Ml Box,125,2,2,0,121,,ACTIVE,NRTV,5,5,625,2023-03-13,Hair Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Non Veg,100148159,Godrej Yummiez Chicken Keema 300 gm.,73.283,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Instant Noodle,100019729,Maggi 2 Minute Noodles Atta 75 Gm,18.6758,38,38,0,121,,ACTIVE,NRTV,32,32,597.6256,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Chocolate,100123870,Nestle Munch 160.2 Gm Pouch,70.1596,11,11,0,121,,ACTIVE,NRTV,8,8,561.2768,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,100068225,Britannia Cream Biscuit Treat Chocolate 50 Gm,7.2161,2,2,0,121,,ACTIVE,NRTV,5,5,36.0805,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Veg,101489464,Yummies Crispy Veggie Burger Patty 400 gm,98.4464,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,100076764,Vijaya Durga Jeera Papad Chips,35.75,0,0,0,121,,ACTIVE,NRTV,4,4,143,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Apparels,Men's Apparel,Men's winterwear,Winter wear,101021359,RitexMens Biker Gloves24 CM Pouch,115,,,0,121,,ACTIVE,NRTV,2,2,230,2023-03-13,Men's winterwear
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,100597072,Nivea Men Cream 75 Ml Tin,124.3341,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Liquid Hand Soap,101808749,Dettol Original Handwash 675 BOGO ml Pouch,155.1525,2,2,0,121,,ACTIVE,NRTV,4,4,620.61,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Breakfast,Oats,Oats Regular,100670768,Quaker Mega Saver 2 Kg Pouch,292.0495,9,9,0,121,,ACTIVE,NRTV,9,9,2628.4455,2023-03-13,Oats
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Non Veg,100609171,Keventer Chicken Nugget 400 Gm Pouch,148.57,,,0,121,,ACTIVE,RTV,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Instant Prepared Food,Ready to Cook,100689253,Kitchens Promise Rice Idli Mix 500 Gm Pouch,41,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Instant Prepared Food
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cream Biscuit,101384530,Cadbury Oreo Choco (4+1) 600 gm On Pack Combi,91.0678,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Face Care,101489344,Garnier Men Anti-Pimple Kit Acno Fight 60 ml Box,142.5043,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Frozen,Frozen Non Veg,102108797,Keventer KEVENTER DELIGHTS CHICKEN NUGGETS 750 gm Pouch,334.29,,,0,121,,ACTIVE,,0,0,0,2023-03-13,Frozen
SM Vijayawada NBS Ongole,Vijayawada,BDF,Bakery,Rusk & Khari,Khari,101814645,More Fresh Maska Khari 180 gm Pack,26.947,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Rusk & Khari
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Personal Wash,Soap,100140229,Cinthol Cool Soap 100 Gm 4+1,157.1227,2,2,0,121,,ACTIVE,NRTV,4,4,628.4908,2023-03-13,Personal Wash
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,100049713,Eastern Coriander Powder 100 Gm,22.9048,3,3,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,101044033,Suriyan Thattai 150 Gm Pouch,22.8572,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Home Care,Housekeeping,Room Care,102075303,Odonil Blocks Neem PO4 48 gm Box,144.6441,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Housekeeping
SM Vijayawada NBS Ongole,Vijayawada,Staples,Flours - Salt and Sugar,Flours,Other Flours,101083279,more. Life Bajra Flour 500 g,20.6441,,,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Flours
SM Vijayawada NBS Ongole,Vijayawada,BDF,Frozen & Dairy,Ice Cream and Dessert,Impulse,102092186,Kwality Walls KW Feast Black Forest - 70ml 70 ml Candy,30.2228,,,0,121,,ACTIVE,NRTV,31,31,936.9068,2023-03-13,Ice Cream and Dessert
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cookie,101890944,Unibic Choco Nut 500 gm Big Pack,67.6271,0,0,0,121,,ACTIVE,RTV,3,3,202.8813,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Lip Care,102072733,Vaseline Vaseline Lip Tins Cocoa Butter 17 gm Jar,171.3,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Confectionery,Candy,100704142,Chupa ChupsSour Belt57.6 gm Pouch,19.5536,2,2,0,121,,ACTIVE,RTV,23,23,449.7328,2023-03-13,Confectionery
SM Vijayawada NBS Ongole,Vijayawada,Grocery Non Food,Personal Care & Cosmetics,Skin Care,Body Care,100049709,Nivea Body Milk Body Lotion Very Dry Skin 75 Ml,73.6441,0,0,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Skin Care
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Indian Snacks,100064098,Durga Fried Golden Finger 80 Gm Pouch,12.0906,2,2,0,121,,ACTIVE,NRTV,0,0,0,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Snack,Potato Chips,102002015,Lays 2 Lays + Doritos combi 90@81 222 gm Pouch,57.1918,19,19,0,121,,ACTIVE,NRTV,16,16,915.0688,2023-03-13,Snack
SM Vijayawada NBS Ongole,Vijayawada,Staples,Spices-Dry Fruits & Organics,Spices and Dry Fruits,Spices,101857125,Telegu Telugu Foods Palli Karam 100 gm Pouch,31.2667,5,5,0,121,,ACTIVE,NRTV,5,5,156.3335,2023-03-13,Spices and Dry Fruits
SM Vijayawada NBS Ongole,Vijayawada,Grocery Food,Processed Food,Biscuit,Cookie,100150344,Unibic Cookies Assorted 450 gm On Pack Combi,85.0222,2,2,0,121,,ACTIVE,RTV,9,9,765.1998,2023-03-13,Biscuit
SM Vijayawada NBS Ongole,Vijayawada,Fresh,F&V,Fruit,Major imported,100139237,APPLE ROYAL GALA KG,197.9763,,,8,121,,ACTIVE,NRTV,22.158,30.158,5970.569255,2023-03-13,Fruit
